,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
1168,2013,11,lotus_f1,183.0,1.0,4.0
1169,2013,11,mclaren,57.0,0.0,6.0
1170,2013,11,force_india,59.0,0.0,5.0
1171,2013,11,toro_rosso,24.0,0.0,7.0
1172,2013,11,sauber,7.0,0.0,8.0
1173,2013,11,williams,1.0,0.0,9.0
1174,2013,11,marussia,0.0,0.0,10.0
1175,2013,11,caterham,0.0,0.0,11.0
1176,2013,12,red_bull,312.0,5.0,1.0
1177,2013,12,ferrari,218.0,2.0,3.0
1178,2013,12,mercedes,235.0,3.0,2.0
1179,2013,12,lotus_f1,187.0,1.0,4.0
1180,2013,12,mclaren,65.0,0.0,5.0
1181,2013,12,force_india,61.0,0.0,6.0
1182,2013,12,toro_rosso,25.0,0.0,7.0
1183,2013,12,sauber,7.0,0.0,8.0
1184,2013,12,williams,1.0,0.0,9.0
1185,2013,12,marussia,0.0,0.0,10.0
1186,2013,12,caterham,0.0,0.0,11.0
1187,2013,13,red_bull,352.0,6.0,1.0
1188,2013,13,ferrari,248.0,2.0,2.0
1189,2013,13,mercedes,245.0,3.0,3.0
1190,2013,13,lotus_f1,191.0,1.0,4.0
1191,2013,13,mclaren,66.0,0.0,5.0
1192,2013,13,force_india,61.0,0.0,6.0
1193,2013,13,toro_rosso,31.0,0.0,7.0
1194,2013,13,sauber,17.0,0.0,8.0
1195,2013,13,williams,1.0,0.0,9.0
1196,2013,13,marussia,0.0,0.0,10.0
1197,2013,13,caterham,0.0,0.0,11.0
1198,2013,14,red_bull,377.0,7.0,1.0
1199,2013,14,ferrari,274.0,2.0,2.0
1200,2013,14,mercedes,267.0,3.0,3.0
1201,2013,14,lotus_f1,206.0,1.0,4.0
1202,2013,14,mclaren,76.0,0.0,5.0
1203,2013,14,force_india,62.0,0.0,6.0
1204,2013,14,sauber,19.0,0.0,8.0
1205,2013,14,toro_rosso,31.0,0.0,7.0
1206,2013,14,williams,1.0,0.0,9.0
1207,2013,14,marussia,0.0,0.0,10.0
1208,2013,14,caterham,0.0,0.0,11.0
1209,2013,15,red_bull,402.0,8.0,1.0
1210,2013,15,ferrari,284.0,2.0,2.0
1211,2013,15,mercedes,283.0,3.0,3.0
1212,2013,15,lotus_f1,239.0,1.0,4.0
1213,2013,15,mclaren,81.0,0.0,5.0
1214,2013,15,force_india,62.0,0.0,6.0
1215,2013,15,sauber,31.0,0.0,7.0
1216,2013,15,toro_rosso,31.0,0.0,8.0
1217,2013,15,williams,1.0,0.0,9.0
1218,2013,15,marussia,0.0,0.0,10.0
1219,2013,15,caterham,0.0,0.0,11.0
1220,2013,16,red_bull,445.0,9.0,1.0
1221,2013,16,mercedes,287.0,3.0,3.0
1222,2013,16,ferrari,297.0,2.0,2.0
1223,2013,16,lotus_f1,264.0,1.0,4.0
1224,2013,16,mclaren,83.0,0.0,5.0
1225,2013,16,force_india,62.0,0.0,6.0
1226,2013,16,sauber,45.0,0.0,7.0
1227,2013,16,toro_rosso,31.0,0.0,8.0
1228,2013,16,williams,1.0,0.0,9.0
1229,2013,16,marussia,0.0,0.0,10.0
1230,2013,16,caterham,0.0,0.0,11.0
1231,2013,17,red_bull,470.0,10.0,1.0
1232,2013,17,mercedes,313.0,3.0,2.0
1233,2013,17,ferrari,309.0,2.0,3.0
1234,2013,17,lotus_f1,285.0,1.0,4.0
1235,2013,17,mclaren,93.0,0.0,5.0
1236,2013,17,force_india,68.0,0.0,6.0
1237,2013,17,sauber,45.0,0.0,7.0
1238,2013,17,toro_rosso,32.0,0.0,8.0
1239,2013,17,williams,1.0,0.0,9.0
1240,2013,17,marussia,0.0,0.0,10.0
1241,2013,17,caterham,0.0,0.0,11.0
1242,2013,18,red_bull,513.0,11.0,1.0
1243,2013,18,mercedes,334.0,3.0,2.0
1244,2013,18,ferrari,323.0,2.0,3.0
1245,2013,18,lotus_f1,297.0,1.0,4.0
1246,2013,18,mclaren,95.0,0.0,5.0
1247,2013,18,force_india,77.0,0.0,6.0
1248,2013,18,sauber,45.0,0.0,7.0
1249,2013,18,toro_rosso,32.0,0.0,8.0
1250,2013,18,williams,1.0,0.0,9.0
1251,2013,18,marussia,0.0,0.0,10.0
1252,2013,18,caterham,0.0,0.0,11.0
1253,2013,19,red_bull,553.0,12.0,1.0
1254,2013,19,mercedes,348.0,3.0,2.0
1255,2013,19,ferrari,333.0,2.0,3.0
1256,2013,19,lotus_f1,315.0,1.0,4.0
1257,2013,19,mclaren,102.0,0.0,5.0
1258,2013,19,force_india,77.0,0.0,6.0
1259,2013,19,sauber,53.0,0.0,7.0
1260,2013,19,toro_rosso,32.0,0.0,8.0
1261,2013,19,williams,5.0,0.0,9.0
1262,2013,19,marussia,0.0,0.0,10.0
1263,2013,19,caterham,0.0,0.0,11.0
1264,2014,1,mclaren,0.0,0.0,0.0
1265,2014,1,mercedes,0.0,0.0,0.0
1266,2014,1,ferrari,0.0,0.0,0.0
1267,2014,1,williams,0.0,0.0,0.0
1268,2014,1,force_india,0.0,0.0,0.0
1269,2014,1,toro_rosso,0.0,0.0,0.0
1270,2014,1,sauber,0.0,0.0,0.0
1271,2014,1,marussia,0.0,0.0,0.0
1272,2014,1,lotus_f1,0.0,0.0,0.0
1273,2014,1,caterham,0.0,0.0,0.0
1274,2014,1,red_bull,0.0,0.0,0.0
1275,2014,2,mercedes,25.0,1.0,2.0
1276,2014,2,mclaren,33.0,0.0,1.0
1277,2014,2,ferrari,18.0,0.0,3.0
1278,2014,2,williams,10.0,0.0,4.0
1279,2014,2,force_india,9.0,0.0,5.0
1280,2014,2,red_bull,0.0,0.0,11.0
1281,2014,2,toro_rosso,6.0,0.0,6.0
1282,2014,2,sauber,0.0,0.0,7.0
1283,2014,2,lotus_f1,0.0,0.0,9.0
1284,2014,2,caterham,0.0,0.0,10.0
1285,2014,2,marussia,0.0,0.0,8.0
1286,2014,3,mercedes,68.0,2.0,1.0
1287,2014,3,force_india,19.0,0.0,5.0
1288,2014,3,mclaren,43.0,0.0,2.0
1289,2014,3,red_bull,15.0,0.0,6.0
1290,2014,3,ferrari,30.0,0.0,3.0
1291,2014,3,williams,20.0,0.0,4.0
1292,2014,3,toro_rosso,7.0,0.0,7.0
1293,2014,3,lotus_f1,0.0,0.0,9.0
1294,2014,3,sauber,0.0,0.0,8.0
1295,2014,3,marussia,0.0,0.0,11.0
1296,2014,3,caterham,0.0,0.0,10.0
1297,2014,4,mercedes,111.0,3.0,1.0
1298,2014,4,red_bull,35.0,0.0,4.0
1299,2014,4,force_india,44.0,0.0,2.0
1300,2014,4,ferrari,33.0,0.0,5.0
1301,2014,4,mclaren,43.0,0.0,3.0
1302,2014,4,williams,30.0,0.0,6.0
1303,2014,4,toro_rosso,7.0,0.0,7.0
1304,2014,4,lotus_f1,0.0,0.0,8.0
1305,2014,4,sauber,0.0,0.0,9.0
1306,2014,4,marussia,0.0,0.0,10.0
1307,2014,4,caterham,0.0,0.0,11.0
1308,2014,5,mercedes,154.0,4.0,1.0
1309,2014,5,red_bull,57.0,0.0,2.0
1310,2014,5,ferrari,52.0,0.0,4.0
1311,2014,5,force_india,54.0,0.0,3.0
1312,2014,5,williams,36.0,0.0,6.0
1313,2014,5,mclaren,43.0,0.0,5.0
1314,2014,5,toro_rosso,8.0,0.0,7.0
1315,2014,5,lotus_f1,0.0,0.0,8.0
1316,2014,5,sauber,0.0,0.0,9.0
1317,2014,5,marussia,0.0,0.0,10.0
1318,2014,5,caterham,0.0,0.0,11.0
1319,2014,6,mercedes,197.0,5.0,1.0
1320,2014,6,red_bull,84.0,0.0,2.0
1321,2014,6,ferrari,66.0,0.0,3.0
1322,2014,6,force_india,57.0,0.0,4.0
1323,2014,6,mclaren,43.0,0.0,6.0
1324,2014,6,williams,46.0,0.0,5.0
1325,2014,6,lotus_f1,4.0,0.0,8.0
1326,2014,6,toro_rosso,8.0,0.0,7.0
1327,2014,6,marussia,0.0,0.0,10.0
1328,2014,6,sauber,0.0,0.0,9.0
1329,2014,6,caterham,0.0,0.0,11.0
1330,2014,7,mercedes,240.0,6.0,1.0
1331,2014,7,red_bull,99.0,0.0,2.0
1332,2014,7,ferrari,78.0,0.0,3.0
1333,2014,7,force_india,67.0,0.0,4.0
1334,2014,7,mclaren,52.0,0.0,5.0
1335,2014,7,williams,52.0,0.0,6.0
1336,2014,7,toro_rosso,8.0,0.0,8.0
1337,2014,7,lotus_f1,8.0,0.0,7.0
1338,2014,7,marussia,2.0,0.0,9.0
1339,2014,7,sauber,0.0,0.0,10.0
1340,2014,7,caterham,0.0,0.0,11.0
1341,2014,8,mercedes,258.0,6.0,1.0
1342,2014,8,red_bull,139.0,1.0,2.0
1343,2014,8,ferrari,87.0,0.0,3.0
1344,2014,8,force_india,77.0,0.0,4.0
1345,2014,8,williams,58.0,0.0,6.0
1346,2014,8,mclaren,66.0,0.0,5.0
1347,2014,8,toro_rosso,12.0,0.0,7.0
1348,2014,8,lotus_f1,8.0,0.0,8.0
1349,2014,8,marussia,2.0,0.0,9.0
1350,2014,8,sauber,0.0,0.0,10.0
1351,2014,8,caterham,0.0,0.0,11.0
1352,2014,9,mercedes,301.0,7.0,1.0
1353,2014,9,red_bull,143.0,1.0,2.0
1354,2014,9,ferrari,98.0,0.0,3.0
1355,2014,9,williams,85.0,0.0,5.0
1356,2014,9,force_india,87.0,0.0,4.0
1357,2014,9,mclaren,72.0,0.0,6.0
1358,2014,9,toro_rosso,12.0,0.0,7.0
1359,2014,9,lotus_f1,8.0,0.0,8.0
1360,2014,9,marussia,2.0,0.0,9.0
1361,2014,9,sauber,0.0,0.0,10.0
1362,2014,9,caterham,0.0,0.0,11.0
1363,2014,10,mercedes,326.0,8.0,1.0
1364,2014,10,red_bull,168.0,1.0,2.0
1365,2014,10,williams,103.0,0.0,4.0
1366,2014,10,ferrari,106.0,0.0,3.0
1367,2014,10,force_india,91.0,0.0,5.0
1368,2014,10,mclaren,90.0,0.0,6.0
1369,2014,10,toro_rosso,15.0,0.0,7.0
1370,2014,10,lotus_f1,8.0,0.0,8.0
1371,2014,10,marussia,2.0,0.0,9.0
1372,2014,10,sauber,0.0,0.0,10.0
1373,2014,10,caterham,0.0,0.0,11.0
1374,2014,11,mercedes,366.0,9.0,1.0
1375,2014,11,red_bull,188.0,1.0,2.0
1376,2014,11,ferrari,116.0,0.0,4.0
1377,2014,11,williams,121.0,0.0,3.0
1378,2014,11,force_india,98.0,0.0,5.0
1379,2014,11,mclaren,96.0,0.0,6.0
1380,2014,11,toro_rosso,15.0,0.0,7.0
1381,2014,11,lotus_f1,8.0,0.0,8.0
1382,2014,11,marussia,2.0,0.0,9.0
1383,2014,11,sauber,0.0,0.0,10.0
1384,2014,11,caterham,0.0,0.0,11.0
1385,2014,12,mercedes,393.0,9.0,1.0
1386,2014,12,red_bull,219.0,2.0,2.0
1387,2014,12,ferrari,142.0,0.0,3.0
1388,2014,12,williams,135.0,0.0,4.0
1389,2014,12,mclaren,97.0,0.0,6.0
1390,2014,12,force_india,98.0,0.0,5.0
1391,2014,12,toro_rosso,17.0,0.0,7.0
1392,2014,12,lotus_f1,8.0,0.0,8.0
1393,2014,12,marussia,2.0,0.0,9.0
1394,2014,12,sauber,0.0,0.0,10.0
1395,2014,12,caterham,0.0,0.0,11.0
1396,2014,13,mercedes,411.0,9.0,1.0
1397,2014,13,red_bull,254.0,3.0,2.0
1398,2014,13,williams,150.0,0.0,4.0
1399,2014,13,ferrari,160.0,0.0,3.0
1400,2014,13,mclaren,105.0,0.0,5.0
1401,2014,13,force_india,103.0,0.0,6.0
1402,2014,13,toro_rosso,19.0,0.0,7.0
1403,2014,13,lotus_f1,8.0,0.0,8.0
1404,2014,13,marussia,2.0,0.0,9.0
1405,2014,13,sauber,0.0,0.0,10.0
1406,2014,13,caterham,0.0,0.0,11.0
1407,2014,14,mercedes,454.0,10.0,1.0
1408,2014,14,red_bull,272.0,3.0,2.0
1409,2014,14,williams,177.0,0.0,3.0
1410,2014,14,ferrari,162.0,0.0,4.0
1411,2014,14,force_india,109.0,0.0,6.0
1412,2014,14,mclaren,110.0,0.0,5.0
1413,2014,14,toro_rosso,19.0,0.0,7.0
1414,2014,14,lotus_f1,8.0,0.0,8.0
1415,2014,14,marussia,2.0,0.0,9.0
1416,2014,14,sauber,0.0,0.0,10.0
1417,2014,14,caterham,0.0,0.0,11.0
1418,2014,15,mercedes,479.0,11.0,1.0
1419,2014,15,red_bull,305.0,3.0,2.0
1420,2014,15,williams,187.0,0.0,3.0
1421,2014,15,ferrari,178.0,0.0,4.0
1422,2014,15,force_india,117.0,0.0,5.0
1423,2014,15,mclaren,111.0,0.0,6.0
1424,2014,15,toro_rosso,27.0,0.0,7.0
1425,2014,15,lotus_f1,8.0,0.0,8.0
1426,2014,15,marussia,2.0,0.0,9.0
1427,2014,15,sauber,0.0,0.0,10.0
1428,2014,15,caterham,0.0,0.0,11.0
1429,2014,16,mercedes,522.0,12.0,1.0
1430,2014,16,red_bull,332.0,3.0,2.0
1431,2014,16,williams,201.0,0.0,3.0
1432,2014,16,ferrari,178.0,0.0,4.0
1433,2014,16,mclaren,121.0,0.0,6.0
1434,2014,16,force_india,122.0,0.0,5.0
1435,2014,16,toro_rosso,29.0,0.0,7.0
1436,2014,16,lotus_f1,8.0,0.0,8.0
1437,2014,16,marussia,2.0,0.0,9.0
1438,2014,16,sauber,0.0,0.0,10.0
1439,2014,16,caterham,0.0,0.0,11.0
1440,2014,17,mercedes,565.0,13.0,1.0
1441,2014,17,red_bull,342.0,3.0,2.0
1442,2014,17,williams,216.0,0.0,3.0
1443,2014,17,ferrari,188.0,0.0,4.0
1444,2014,17,mclaren,143.0,0.0,5.0
1445,2014,17,force_india,123.0,0.0,6.0
1446,2014,17,toro_rosso,29.0,0.0,7.0
1447,2014,17,lotus_f1,8.0,0.0,8.0
1448,2014,17,marussia,2.0,0.0,9.0
1449,2014,17,sauber,0.0,0.0,10.0
1450,2014,17,caterham,0.0,0.0,11.0
1451,2014,18,mercedes,608.0,14.0,1.0
1452,2014,18,red_bull,363.0,3.0,2.0
1453,2014,18,williams,238.0,0.0,3.0
1454,2014,18,ferrari,196.0,0.0,4.0
1455,2014,18,mclaren,147.0,0.0,5.0
1456,2014,18,force_india,123.0,0.0,6.0
1457,2014,18,toro_rosso,30.0,0.0,7.0
1458,2014,18,lotus_f1,10.0,0.0,8.0
1459,2014,18,marussia,2.0,0.0,9.0
1460,2014,18,sauber,0.0,0.0,10.0
1461,2014,18,caterham,0.0,0.0,11.0
1462,2014,19,mercedes,651.0,15.0,1.0
1463,2014,19,red_bull,373.0,3.0,2.0
1464,2014,19,williams,254.0,0.0,3.0
1465,2014,19,ferrari,210.0,0.0,4.0
1466,2014,19,mclaren,161.0,0.0,5.0
1467,2014,19,force_india,127.0,0.0,6.0
1468,2014,19,toro_rosso,30.0,0.0,7.0
1469,2014,19,lotus_f1,10.0,0.0,8.0
1470,2014,19,marussia,2.0,0.0,9.0
1471,2014,19,sauber,0.0,0.0,10.0
1472,2014,19,caterham,0.0,0.0,11.0
1473,2015,1,mercedes,0.0,0.0,0.0
1474,2015,1,ferrari,0.0,0.0,0.0
1475,2015,1,sauber,0.0,0.0,0.0
1476,2015,1,williams,0.0,0.0,0.0
1477,2015,1,red_bull,0.0,0.0,0.0
1478,2015,1,force_india,0.0,0.0,0.0
1479,2015,1,toro_rosso,0.0,0.0,0.0
1480,2015,1,mclaren,0.0,0.0,0.0
1481,2015,1,lotus_f1,0.0,0.0,0.0
1482,2015,2,mercedes,43.0,1.0,1.0
1483,2015,2,ferrari,15.0,0.0,2.0
1484,2015,2,williams,12.0,0.0,4.0
1485,2015,2,sauber,14.0,0.0,3.0
1486,2015,2,toro_rosso,2.0,0.0,7.0
1487,2015,2,red_bull,8.0,0.0,5.0
1488,2015,2,force_india,7.0,0.0,6.0
1489,2015,2,lotus_f1,0.0,0.0,9.0
1490,2015,2,mclaren,0.0,0.0,8.0
1491,2015,2,manor,0.0,0.0,0.0
1492,2015,3,mercedes,76.0,1.0,1.0
1493,2015,3,ferrari,52.0,1.0,2.0
1494,2015,3,williams,30.0,0.0,3.0
1495,2015,3,sauber,14.0,0.0,4.0
1496,2015,3,red_bull,11.0,0.0,6.0
1497,2015,3,toro_rosso,12.0,0.0,5.0
1498,2015,3,force_india,7.0,0.0,7.0
1499,2015,3,lotus_f1,0.0,0.0,8.0
1500,2015,3,mclaren,0.0,0.0,9.0
1501,2015,3,manor,0.0,0.0,10.0
1502,2015,4,mercedes,119.0,2.0,1.0
1503,2015,4,ferrari,79.0,1.0,2.0
1504,2015,4,williams,48.0,0.0,3.0
1505,2015,4,red_bull,13.0,0.0,5.0
1506,2015,4,sauber,19.0,0.0,4.0
1507,2015,4,lotus_f1,6.0,0.0,8.0
1508,2015,4,toro_rosso,12.0,0.0,6.0
1509,2015,4,force_india,7.0,0.0,7.0
1510,2015,4,mclaren,0.0,0.0,9.0
1511,2015,4,manor,0.0,0.0,10.0
1512,2015,5,mercedes,159.0,3.0,1.0
1513,2015,5,ferrari,107.0,1.0,2.0
1514,2015,5,williams,61.0,0.0,3.0
1515,2015,5,red_bull,23.0,0.0,4.0
1516,2015,5,sauber,19.0,0.0,5.0
1517,2015,5,lotus_f1,12.0,0.0,6.0
1518,2015,5,toro_rosso,12.0,0.0,7.0
1519,2015,5,force_india,11.0,0.0,8.0
1520,2015,5,mclaren,0.0,0.0,9.0
1521,2015,5,manor,0.0,0.0,10.0
1522,2015,6,mercedes,202.0,4.0,1.0
1523,2015,6,ferrari,132.0,1.0,2.0
1524,2015,6,williams,81.0,0.0,3.0
1525,2015,6,red_bull,30.0,0.0,4.0
1526,2015,6,sauber,19.0,0.0,5.0
1527,2015,6,force_india,11.0,0.0,8.0
1528,2015,6,lotus_f1,16.0,0.0,6.0
1529,2015,6,toro_rosso,14.0,0.0,7.0
1530,2015,6,mclaren,0.0,0.0,9.0
1531,2015,6,manor,0.0,0.0,10.0
1532,2015,7,mercedes,242.0,5.0,1.0
1533,2015,7,ferrari,158.0,1.0,2.0
1534,2015,7,williams,81.0,0.0,3.0
1535,2015,7,red_bull,52.0,0.0,4.0
1536,2015,7,lotus_f1,16.0,0.0,7.0
1537,2015,7,sauber,21.0,0.0,5.0
1538,2015,7,force_india,17.0,0.0,6.0
1539,2015,7,toro_rosso,15.0,0.0,8.0
1540,2015,7,mclaren,4.0,0.0,9.0
1541,2015,7,manor,0.0,0.0,10.0
1542,2015,8,mercedes,285.0,6.0,1.0
1543,2015,8,ferrari,180.0,1.0,2.0
1544,2015,8,williams,104.0,0.0,3.0
1545,2015,8,red_bull,54.0,0.0,4.0
1546,2015,8,force_india,21.0,0.0,7.0
1547,2015,8,lotus_f1,23.0,0.0,5.0
1548,2015,8,sauber,21.0,0.0,6.0
1549,2015,8,toro_rosso,15.0,0.0,8.0
1550,2015,8,mclaren,4.0,0.0,9.0
1551,2015,8,manor,0.0,0.0,10.0
1552,2015,9,mercedes,328.0,7.0,1.0
1553,2015,9,ferrari,192.0,1.0,2.0
1554,2015,9,williams,129.0,0.0,3.0
1555,2015,9,red_bull,55.0,0.0,4.0
1556,2015,9,force_india,31.0,0.0,5.0
1557,2015,9,lotus_f1,29.0,0.0,6.0
1558,2015,9,sauber,21.0,0.0,7.0
1559,2015,9,toro_rosso,19.0,0.0,8.0
1560,2015,9,mclaren,4.0,0.0,9.0
1561,2015,9,manor,0.0,0.0,10.0
1562,2015,10,mercedes,371.0,8.0,1.0
1563,2015,10,ferrari,211.0,1.0,2.0
1564,2015,10,williams,151.0,0.0,3.0
1565,2015,10,red_bull,63.0,0.0,4.0
1566,2015,10,force_india,39.0,0.0,5.0
1567,2015,10,lotus_f1,29.0,0.0,6.0
1568,2015,10,toro_rosso,19.0,0.0,8.0
1569,2015,10,sauber,21.0,0.0,7.0
1570,2015,10,mclaren,5.0,0.0,9.0
1571,2015,10,manor,0.0,0.0,10.0
1572,2015,11,mercedes,383.0,8.0,1.0
1573,2015,11,ferrari,236.0,2.0,2.0
1574,2015,11,williams,151.0,0.0,3.0
1575,2015,11,red_bull,96.0,0.0,4.0
1576,2015,11,lotus_f1,35.0,0.0,6.0
1577,2015,11,force_india,39.0,0.0,5.0
1578,2015,11,toro_rosso,31.0,0.0,7.0
1579,2015,11,sauber,22.0,0.0,8.0
1580,2015,11,mclaren,17.0,0.0,9.0
1581,2015,11,manor,0.0,0.0,10.0
1582,2015,12,mercedes,426.0,9.0,1.0
1583,2015,12,ferrari,242.0,2.0,2.0
1584,2015,12,williams,161.0,0.0,3.0
1585,2015,12,red_bull,108.0,0.0,4.0
1586,2015,12,force_india,49.0,0.0,6.0
1587,2015,12,lotus_f1,50.0,0.0,5.0
1588,2015,12,toro_rosso,35.0,0.0,7.0
1589,2015,12,sauber,23.0,0.0,8.0
1590,2015,12,mclaren,17.0,0.0,9.0
1591,2015,12,manor,0.0,0.0,10.0
1592,2015,13,mercedes,451.0,10.0,1.0
1593,2015,13,ferrari,270.0,2.0,2.0
1594,2015,13,williams,188.0,0.0,3.0
1595,2015,13,red_bull,113.0,0.0,4.0
1596,2015,13,force_india,63.0,0.0,5.0
1597,2015,13,lotus_f1,50.0,0.0,6.0
1598,2015,13,toro_rosso,35.0,0.0,7.0
1599,2015,13,sauber,25.0,0.0,8.0
1600,2015,13,mclaren,17.0,0.0,9.0
1601,2015,13,manor,0.0,0.0,10.0
1602,2015,14,mercedes,463.0,10.0,1.0
1603,2015,14,ferrari,310.0,3.0,2.0
1604,2015,14,williams,198.0,0.0,3.0
1605,2015,14,red_bull,139.0,0.0,4.0
1606,2015,14,force_india,69.0,0.0,5.0
1607,2015,14,lotus_f1,50.0,0.0,6.0
1608,2015,14,toro_rosso,41.0,0.0,7.0
1609,2015,14,sauber,26.0,0.0,8.0
1610,2015,14,mclaren,17.0,0.0,9.0
1611,2015,14,manor,0.0,0.0,10.0
1612,2015,15,mercedes,506.0,11.0,1.0
1613,2015,15,ferrari,337.0,3.0,2.0
1614,2015,15,williams,208.0,0.0,3.0
1615,2015,15,red_bull,139.0,0.0,4.0
1616,2015,15,force_india,77.0,0.0,5.0
1617,2015,15,lotus_f1,60.0,0.0,6.0
1618,2015,15,toro_rosso,44.0,0.0,7.0
1619,2015,15,sauber,26.0,0.0,8.0
1620,2015,15,mclaren,17.0,0.0,9.0
1621,2015,15,manor,0.0,0.0,10.0
1622,2015,16,mercedes,531.0,12.0,1.0
1623,2015,16,ferrari,359.0,3.0,2.0
1624,2015,16,williams,220.0,0.0,3.0
1625,2015,16,red_bull,149.0,0.0,4.0
1626,2015,16,force_india,92.0,0.0,5.0
1627,2015,16,lotus_f1,66.0,0.0,6.0
1628,2015,16,toro_rosso,45.0,0.0,7.0
1629,2015,16,sauber,34.0,0.0,8.0
1630,2015,16,mclaren,19.0,0.0,9.0
1631,2015,16,manor,0.0,0.0,10.0
1632,2015,17,mercedes,574.0,13.0,1.0
1633,2015,17,ferrari,374.0,3.0,2.0
1634,2015,17,williams,220.0,0.0,3.0
1635,2015,17,red_bull,150.0,0.0,4.0
1636,2015,17,force_india,102.0,0.0,5.0
1637,2015,17,lotus_f1,70.0,0.0,6.0
1638,2015,17,toro_rosso,63.0,0.0,7.0
1639,2015,17,sauber,36.0,0.0,8.0
1640,2015,17,mclaren,27.0,0.0,9.0
1641,2015,17,manor,0.0,0.0,10.0
1642,2015,18,mercedes,617.0,14.0,1.0
1643,2015,18,ferrari,374.0,3.0,2.0
1644,2015,18,williams,243.0,0.0,3.0
1645,2015,18,red_bull,172.0,0.0,4.0
1646,2015,18,force_india,112.0,0.0,5.0
1647,2015,18,lotus_f1,71.0,0.0,6.0
1648,2015,18,toro_rosso,65.0,0.0,7.0
1649,2015,18,sauber,36.0,0.0,8.0
1650,2015,18,mclaren,27.0,0.0,9.0
1651,2015,18,manor,0.0,0.0,10.0
1652,2015,19,mercedes,660.0,15.0,1.0
1653,2015,19,ferrari,401.0,3.0,2.0
1654,2015,19,williams,253.0,0.0,3.0
1655,2015,19,red_bull,178.0,0.0,4.0
1656,2015,19,force_india,120.0,0.0,5.0
1657,2015,19,lotus_f1,76.0,0.0,6.0
1658,2015,19,toro_rosso,67.0,0.0,7.0
1659,2015,19,sauber,36.0,0.0,8.0
1660,2015,19,mclaren,27.0,0.0,9.0
1661,2015,19,manor,0.0,0.0,10.0
1662,2016,1,mercedes,0.0,0.0,0.0
1663,2016,1,ferrari,0.0,0.0,0.0
1664,2016,1,williams,0.0,0.0,0.0
1665,2016,1,red_bull,0.0,0.0,0.0
1666,2016,1,haas,0.0,0.0,0.0
1667,2016,1,force_india,0.0,0.0,0.0
1668,2016,1,toro_rosso,0.0,0.0,0.0
1669,2016,1,renault,0.0,0.0,0.0
1670,2016,1,mclaren,0.0,0.0,0.0
1671,2016,1,sauber,0.0,0.0,0.0
1672,2016,1,manor,0.0,0.0,0.0
1673,2016,2,mercedes,43.0,1.0,1.0
1674,2016,2,ferrari,15.0,0.0,2.0
1675,2016,2,red_bull,12.0,0.0,4.0
1676,2016,2,williams,14.0,0.0,3.0
1677,2016,2,haas,8.0,0.0,5.0
1678,2016,2,toro_rosso,3.0,0.0,7.0
1679,2016,2,force_india,6.0,0.0,6.0
1680,2016,2,mclaren,0.0,0.0,9.0
1681,2016,2,renault,0.0,0.0,8.0
1682,2016,2,sauber,0.0,0.0,10.0
1683,2016,2,manor,0.0,0.0,11.0
1684,2016,3,mercedes,83.0,2.0,1.0
1685,2016,3,ferrari,33.0,0.0,2.0
1686,2016,3,red_bull,30.0,0.0,3.0
1687,2016,3,williams,20.0,0.0,4.0
1688,2016,3,haas,18.0,0.0,5.0
1689,2016,3,toro_rosso,11.0,0.0,6.0
1690,2016,3,force_india,6.0,0.0,7.0
1691,2016,3,mclaren,1.0,0.0,8.0
1692,2016,3,renault,0.0,0.0,9.0
1693,2016,3,sauber,0.0,0.0,10.0
1694,2016,3,manor,0.0,0.0,11.0
1695,2016,4,mercedes,114.0,3.0,1.0
1696,2016,4,ferrari,61.0,0.0,2.0
1697,2016,4,red_bull,57.0,0.0,3.0
1698,2016,4,williams,29.0,0.0,4.0
1699,2016,4,haas,18.0,0.0,5.0
1700,2016,4,toro_rosso,17.0,0.0,6.0
1701,2016,4,mclaren,1.0,0.0,8.0
1702,2016,4,force_india,6.0,0.0,7.0
1703,2016,4,renault,0.0,0.0,9.0
1704,2016,4,sauber,0.0,0.0,10.0
1705,2016,4,manor,0.0,0.0,11.0
1706,2016,5,mercedes,157.0,4.0,1.0
1707,2016,5,ferrari,76.0,0.0,2.0
1708,2016,5,red_bull,57.0,0.0,3.0
1709,2016,5,williams,51.0,0.0,4.0
1710,2016,5,toro_rosso,17.0,0.0,6.0
1711,2016,5,haas,22.0,0.0,5.0
1712,2016,5,force_india,8.0,0.0,8.0
1713,2016,5,mclaren,10.0,0.0,7.0
1714,2016,5,renault,6.0,0.0,9.0
1715,2016,5,sauber,0.0,0.0,10.0
1716,2016,5,manor,0.0,0.0,11.0
1717,2016,6,mercedes,157.0,4.0,1.0
1718,2016,6,ferrari,109.0,0.0,2.0
1719,2016,6,red_bull,94.0,1.0,3.0
1720,2016,6,williams,65.0,0.0,4.0
1721,2016,6,force_india,14.0,0.0,7.0
1722,2016,6,toro_rosso,26.0,0.0,5.0
1723,2016,6,mclaren,12.0,0.0,8.0
1724,2016,6,haas,22.0,0.0,6.0
1725,2016,6,renault,6.0,0.0,9.0
1726,2016,6,sauber,0.0,0.0,10.0
1727,2016,6,manor,0.0,0.0,11.0
1728,2016,7,mercedes,188.0,5.0,1.0
1729,2016,7,ferrari,121.0,0.0,2.0
1730,2016,7,red_bull,112.0,1.0,3.0
1731,2016,7,williams,66.0,0.0,4.0
