,season,round,driver,driver_points,driver_wins,driver_standings_pos
7035,2017,2,hulkenberg,0.0,0.0,11.0
7036,2017,2,grosjean,0.0,0.0,20.0
7037,2017,2,giovinazzi,0.0,0.0,12.0
7038,2017,2,vandoorne,0.0,0.0,13.0
7039,2017,2,jolyon_palmer,0.0,0.0,19.0
7040,2017,2,ericsson,0.0,0.0,18.0
7041,2017,2,alonso,0.0,0.0,14.0
7042,2017,2,stroll,0.0,0.0,16.0
7043,2017,3,vettel,43.0,1.0,1.0
7044,2017,3,hamilton,43.0,1.0,2.0
7045,2017,3,bottas,23.0,0.0,4.0
7046,2017,3,raikkonen,22.0,0.0,5.0
7047,2017,3,max_verstappen,25.0,0.0,3.0
7048,2017,3,ricciardo,12.0,0.0,6.0
7049,2017,3,massa,8.0,0.0,8.0
7050,2017,3,perez,8.0,0.0,9.0
7051,2017,3,sainz,10.0,0.0,7.0
7052,2017,3,grosjean,0.0,0.0,14.0
7053,2017,3,kevin_magnussen,4.0,0.0,10.0
7054,2017,3,ocon,2.0,0.0,12.0
7055,2017,3,hulkenberg,0.0,0.0,13.0
7056,2017,3,kvyat,2.0,0.0,11.0
7057,2017,3,wehrlein,0.0,0.0,0.0
7058,2017,3,giovinazzi,0.0,0.0,15.0
7059,2017,3,jolyon_palmer,0.0,0.0,17.0
7060,2017,3,vandoorne,0.0,0.0,16.0
7061,2017,3,alonso,0.0,0.0,19.0
7062,2017,3,ericsson,0.0,0.0,18.0
7063,2017,3,stroll,0.0,0.0,20.0
7064,2017,4,vettel,68.0,2.0,1.0
7065,2017,4,hamilton,61.0,1.0,2.0
7066,2017,4,bottas,38.0,0.0,3.0
7067,2017,4,raikkonen,34.0,0.0,4.0
7068,2017,4,max_verstappen,25.0,0.0,5.0
7069,2017,4,ricciardo,22.0,0.0,6.0
7070,2017,4,perez,14.0,0.0,8.0
7071,2017,4,massa,16.0,0.0,7.0
7072,2017,4,sainz,10.0,0.0,9.0
7073,2017,4,ocon,3.0,0.0,12.0
7074,2017,4,hulkenberg,2.0,0.0,13.0
7075,2017,4,grosjean,4.0,0.0,10.0
7076,2017,4,kevin_magnussen,4.0,0.0,11.0
7077,2017,4,kvyat,2.0,0.0,14.0
7078,2017,4,wehrlein,0.0,0.0,15.0
7079,2017,4,stroll,0.0,0.0,21.0
7080,2017,4,giovinazzi,0.0,0.0,16.0
7081,2017,4,jolyon_palmer,0.0,0.0,17.0
7082,2017,4,vandoorne,0.0,0.0,18.0
7083,2017,4,alonso,0.0,0.0,19.0
7084,2017,4,ericsson,0.0,0.0,20.0
7085,2017,5,vettel,86.0,2.0,1.0
7086,2017,5,hamilton,73.0,1.0,2.0
7087,2017,5,bottas,63.0,1.0,3.0
7088,2017,5,raikkonen,49.0,0.0,4.0
7089,2017,5,ricciardo,22.0,0.0,6.0
7090,2017,5,max_verstappen,35.0,0.0,5.0
7091,2017,5,perez,22.0,0.0,7.0
7092,2017,5,ocon,9.0,0.0,10.0
7093,2017,5,massa,18.0,0.0,8.0
7094,2017,5,sainz,11.0,0.0,9.0
7095,2017,5,hulkenberg,6.0,0.0,11.0
7096,2017,5,grosjean,4.0,0.0,12.0
7097,2017,5,wehrlein,0.0,0.0,15.0
7098,2017,5,kevin_magnussen,4.0,0.0,13.0
7099,2017,5,kvyat,2.0,0.0,14.0
7100,2017,5,ericsson,0.0,0.0,21.0
7101,2017,5,stroll,0.0,0.0,16.0
7102,2017,5,alonso,0.0,0.0,20.0
7103,2017,5,giovinazzi,0.0,0.0,17.0
7104,2017,5,jolyon_palmer,0.0,0.0,18.0
7105,2017,5,vandoorne,0.0,0.0,19.0
7106,2017,6,vettel,104.0,2.0,1.0
7107,2017,6,hamilton,98.0,2.0,2.0
7108,2017,6,bottas,63.0,1.0,3.0
7109,2017,6,raikkonen,49.0,0.0,4.0
7110,2017,6,ricciardo,37.0,0.0,5.0
7111,2017,6,max_verstappen,35.0,0.0,6.0
7112,2017,6,perez,34.0,0.0,7.0
7113,2017,6,sainz,17.0,0.0,10.0
7114,2017,6,massa,18.0,0.0,9.0
7115,2017,6,ocon,19.0,0.0,8.0
7116,2017,6,hulkenberg,14.0,0.0,11.0
7117,2017,6,grosjean,5.0,0.0,12.0
7118,2017,6,kevin_magnussen,4.0,0.0,14.0
7119,2017,6,wehrlein,4.0,0.0,13.0
7120,2017,6,kvyat,4.0,0.0,15.0
7121,2017,6,jolyon_palmer,0.0,0.0,20.0
7122,2017,6,ericsson,0.0,0.0,16.0
7123,2017,6,stroll,0.0,0.0,17.0
7124,2017,6,alonso,0.0,0.0,18.0
7125,2017,6,giovinazzi,0.0,0.0,19.0
7126,2017,6,vandoorne,0.0,0.0,21.0
7127,2017,6,button,0.0,0.0,0.0
7128,2017,7,vettel,129.0,3.0,1.0
7129,2017,7,hamilton,104.0,2.0,2.0
7130,2017,7,bottas,75.0,1.0,3.0
7131,2017,7,raikkonen,67.0,0.0,4.0
7132,2017,7,ricciardo,52.0,0.0,5.0
7133,2017,7,max_verstappen,45.0,0.0,6.0
7134,2017,7,perez,34.0,0.0,7.0
7135,2017,7,ocon,19.0,0.0,10.0
7136,2017,7,sainz,25.0,0.0,8.0
7137,2017,7,massa,20.0,0.0,9.0
7138,2017,7,hulkenberg,14.0,0.0,11.0
7139,2017,7,grosjean,9.0,0.0,12.0
7140,2017,7,kevin_magnussen,5.0,0.0,13.0
7141,2017,7,wehrlein,4.0,0.0,14.0
7142,2017,7,kvyat,4.0,0.0,15.0
7143,2017,7,stroll,0.0,0.0,18.0
7144,2017,7,jolyon_palmer,0.0,0.0,16.0
7145,2017,7,ericsson,0.0,0.0,17.0
7146,2017,7,alonso,0.0,0.0,19.0
7147,2017,7,giovinazzi,0.0,0.0,20.0
7148,2017,7,vandoorne,0.0,0.0,21.0
7149,2017,7,button,0.0,0.0,22.0
7150,2017,8,vettel,141.0,3.0,1.0
7151,2017,8,hamilton,129.0,3.0,2.0
7152,2017,8,bottas,93.0,1.0,3.0
7153,2017,8,ricciardo,67.0,0.0,5.0
7154,2017,8,raikkonen,73.0,0.0,4.0
7155,2017,8,max_verstappen,45.0,0.0,6.0
7156,2017,8,perez,44.0,0.0,7.0
7157,2017,8,ocon,27.0,0.0,8.0
7158,2017,8,sainz,25.0,0.0,9.0
7159,2017,8,massa,20.0,0.0,10.0
7160,2017,8,hulkenberg,18.0,0.0,11.0
7161,2017,8,stroll,2.0,0.0,16.0
7162,2017,8,kevin_magnussen,5.0,0.0,13.0
7163,2017,8,grosjean,10.0,0.0,12.0
7164,2017,8,wehrlein,4.0,0.0,14.0
7165,2017,8,kvyat,4.0,0.0,15.0
7166,2017,8,alonso,0.0,0.0,19.0
7167,2017,8,jolyon_palmer,0.0,0.0,17.0
7168,2017,8,ericsson,0.0,0.0,18.0
7169,2017,8,vandoorne,0.0,0.0,21.0
7170,2017,8,giovinazzi,0.0,0.0,20.0
7171,2017,8,button,0.0,0.0,22.0
7172,2017,9,vettel,153.0,3.0,1.0
7173,2017,9,hamilton,139.0,3.0,2.0
7174,2017,9,bottas,111.0,1.0,3.0
7175,2017,9,ricciardo,92.0,1.0,4.0
7176,2017,9,raikkonen,73.0,0.0,5.0
7177,2017,9,perez,44.0,0.0,7.0
7178,2017,9,max_verstappen,45.0,0.0,6.0
7179,2017,9,ocon,35.0,0.0,8.0
7180,2017,9,sainz,29.0,0.0,9.0
7181,2017,9,massa,20.0,0.0,10.0
7182,2017,9,stroll,17.0,0.0,12.0
7183,2017,9,hulkenberg,18.0,0.0,11.0
7184,2017,9,grosjean,10.0,0.0,14.0
7185,2017,9,kevin_magnussen,11.0,0.0,13.0
7186,2017,9,wehrlein,5.0,0.0,15.0
7187,2017,9,kvyat,4.0,0.0,16.0
7188,2017,9,alonso,2.0,0.0,17.0
7189,2017,9,jolyon_palmer,0.0,0.0,18.0
7190,2017,9,ericsson,0.0,0.0,19.0
7191,2017,9,vandoorne,0.0,0.0,20.0
7192,2017,9,giovinazzi,0.0,0.0,21.0
7193,2017,9,button,0.0,0.0,22.0
7194,2017,10,vettel,171.0,3.0,1.0
7195,2017,10,hamilton,151.0,3.0,2.0
7196,2017,10,bottas,136.0,2.0,3.0
7197,2017,10,ricciardo,107.0,1.0,4.0
7198,2017,10,raikkonen,83.0,0.0,5.0
7199,2017,10,max_verstappen,45.0,0.0,7.0
7200,2017,10,perez,50.0,0.0,6.0
7201,2017,10,ocon,39.0,0.0,8.0
7202,2017,10,sainz,29.0,0.0,9.0
7203,2017,10,hulkenberg,18.0,0.0,12.0
7204,2017,10,massa,22.0,0.0,10.0
7205,2017,10,stroll,18.0,0.0,11.0
7206,2017,10,grosjean,18.0,0.0,13.0
7207,2017,10,kevin_magnussen,11.0,0.0,14.0
7208,2017,10,wehrlein,5.0,0.0,15.0
7209,2017,10,kvyat,4.0,0.0,16.0
7210,2017,10,alonso,2.0,0.0,17.0
7211,2017,10,jolyon_palmer,0.0,0.0,18.0
7212,2017,10,ericsson,0.0,0.0,19.0
7213,2017,10,vandoorne,0.0,0.0,20.0
7214,2017,10,giovinazzi,0.0,0.0,21.0
7215,2017,10,button,0.0,0.0,22.0
7216,2017,11,vettel,177.0,3.0,1.0
7217,2017,11,hamilton,176.0,4.0,2.0
7218,2017,11,bottas,154.0,2.0,3.0
7219,2017,11,ricciardo,117.0,1.0,4.0
7220,2017,11,raikkonen,98.0,0.0,5.0
7221,2017,11,max_verstappen,57.0,0.0,6.0
7222,2017,11,perez,52.0,0.0,7.0
7223,2017,11,ocon,43.0,0.0,8.0
7224,2017,11,sainz,29.0,0.0,9.0
7225,2017,11,hulkenberg,26.0,0.0,10.0
7226,2017,11,massa,23.0,0.0,11.0
7227,2017,11,stroll,18.0,0.0,12.0
7228,2017,11,grosjean,18.0,0.0,13.0
7229,2017,11,kevin_magnussen,11.0,0.0,14.0
7230,2017,11,alonso,2.0,0.0,17.0
7231,2017,11,wehrlein,5.0,0.0,15.0
7232,2017,11,kvyat,4.0,0.0,16.0
7233,2017,11,vandoorne,0.0,0.0,20.0
7234,2017,11,jolyon_palmer,0.0,0.0,18.0
7235,2017,11,ericsson,0.0,0.0,19.0
7236,2017,11,giovinazzi,0.0,0.0,21.0
7237,2017,11,button,0.0,0.0,22.0
7238,2017,11,resta,0.0,0.0,0.0
7239,2017,12,vettel,202.0,4.0,1.0
7240,2017,12,hamilton,188.0,4.0,2.0
7241,2017,12,bottas,169.0,2.0,3.0
7242,2017,12,ricciardo,117.0,1.0,4.0
7243,2017,12,raikkonen,116.0,0.0,5.0
7244,2017,12,max_verstappen,67.0,0.0,6.0
7245,2017,12,perez,56.0,0.0,7.0
7246,2017,12,ocon,45.0,0.0,8.0
7247,2017,12,sainz,35.0,0.0,9.0
7248,2017,12,hulkenberg,26.0,0.0,10.0
7249,2017,12,massa,23.0,0.0,11.0
7250,2017,12,grosjean,18.0,0.0,13.0
7251,2017,12,stroll,18.0,0.0,12.0
7252,2017,12,kevin_magnussen,11.0,0.0,14.0
7253,2017,12,alonso,10.0,0.0,15.0
7254,2017,12,wehrlein,5.0,0.0,16.0
7255,2017,12,kvyat,4.0,0.0,17.0
7256,2017,12,vandoorne,1.0,0.0,18.0
7257,2017,12,jolyon_palmer,0.0,0.0,19.0
7258,2017,12,ericsson,0.0,0.0,20.0
7259,2017,12,giovinazzi,0.0,0.0,21.0
7260,2017,12,button,0.0,0.0,22.0
7261,2017,12,resta,0.0,0.0,23.0
7262,2017,13,hamilton,213.0,5.0,2.0
7263,2017,13,vettel,220.0,4.0,1.0
7264,2017,13,bottas,179.0,2.0,3.0
7265,2017,13,ricciardo,132.0,1.0,4.0
7266,2017,13,raikkonen,128.0,0.0,5.0
7267,2017,13,max_verstappen,67.0,0.0,6.0
7268,2017,13,perez,56.0,0.0,7.0
7269,2017,13,ocon,47.0,0.0,8.0
7270,2017,13,sainz,36.0,0.0,9.0
7271,2017,13,hulkenberg,34.0,0.0,10.0
7272,2017,13,massa,27.0,0.0,11.0
7273,2017,13,stroll,18.0,0.0,13.0
7274,2017,13,grosjean,24.0,0.0,12.0
7275,2017,13,kevin_magnussen,11.0,0.0,14.0
7276,2017,13,alonso,10.0,0.0,15.0
7277,2017,13,wehrlein,5.0,0.0,16.0
7278,2017,13,kvyat,4.0,0.0,17.0
7279,2017,13,vandoorne,1.0,0.0,18.0
7280,2017,13,jolyon_palmer,0.0,0.0,19.0
7281,2017,13,ericsson,0.0,0.0,20.0
7282,2017,13,giovinazzi,0.0,0.0,21.0
7283,2017,13,button,0.0,0.0,22.0
7284,2017,13,resta,0.0,0.0,23.0
7285,2017,14,hamilton,238.0,6.0,1.0
7286,2017,14,vettel,235.0,4.0,2.0
7287,2017,14,bottas,197.0,2.0,3.0
7288,2017,14,ricciardo,144.0,1.0,4.0
7289,2017,14,raikkonen,138.0,0.0,5.0
7290,2017,14,max_verstappen,68.0,0.0,6.0
7291,2017,14,perez,58.0,0.0,7.0
7292,2017,14,ocon,55.0,0.0,8.0
7293,2017,14,sainz,36.0,0.0,9.0
7294,2017,14,hulkenberg,34.0,0.0,10.0
7295,2017,14,massa,31.0,0.0,11.0
7296,2017,14,stroll,24.0,0.0,12.0
7297,2017,14,grosjean,24.0,0.0,13.0
7298,2017,14,kevin_magnussen,11.0,0.0,14.0
7299,2017,14,alonso,10.0,0.0,15.0
7300,2017,14,jolyon_palmer,0.0,0.0,19.0
7301,2017,14,vandoorne,1.0,0.0,18.0
7302,2017,14,wehrlein,5.0,0.0,16.0
7303,2017,14,kvyat,4.0,0.0,17.0
7304,2017,14,ericsson,0.0,0.0,20.0
7305,2017,14,giovinazzi,0.0,0.0,21.0
7306,2017,14,button,0.0,0.0,22.0
7307,2017,14,resta,0.0,0.0,23.0
7308,2017,15,hamilton,263.0,7.0,1.0
7309,2017,15,vettel,235.0,4.0,2.0
7310,2017,15,bottas,212.0,2.0,3.0
7311,2017,15,ricciardo,162.0,1.0,4.0
7312,2017,15,raikkonen,138.0,0.0,5.0
7313,2017,15,max_verstappen,68.0,0.0,6.0
7314,2017,15,perez,68.0,0.0,7.0
7315,2017,15,ocon,56.0,0.0,8.0
7316,2017,15,sainz,48.0,0.0,9.0
7317,2017,15,hulkenberg,34.0,0.0,10.0
7318,2017,15,massa,31.0,0.0,11.0
7319,2017,15,stroll,28.0,0.0,12.0
7320,2017,15,grosjean,26.0,0.0,13.0
7321,2017,15,vandoorne,7.0,0.0,17.0
7322,2017,15,kevin_magnussen,11.0,0.0,14.0
7323,2017,15,alonso,10.0,0.0,15.0
7324,2017,15,jolyon_palmer,8.0,0.0,16.0
7325,2017,15,wehrlein,5.0,0.0,18.0
7326,2017,15,kvyat,4.0,0.0,19.0
7327,2017,15,ericsson,0.0,0.0,20.0
7328,2017,15,giovinazzi,0.0,0.0,21.0
7329,2017,15,gasly,0.0,0.0,0.0
7330,2017,15,button,0.0,0.0,22.0
7331,2017,15,resta,0.0,0.0,23.0
7332,2017,16,hamilton,281.0,7.0,1.0
7333,2017,16,vettel,247.0,4.0,2.0
7334,2017,16,bottas,222.0,2.0,3.0
7335,2017,16,ricciardo,177.0,1.0,4.0
7336,2017,16,raikkonen,138.0,0.0,5.0
7337,2017,16,max_verstappen,93.0,1.0,6.0
7338,2017,16,perez,76.0,0.0,7.0
7339,2017,16,ocon,57.0,0.0,8.0
7340,2017,16,sainz,48.0,0.0,9.0
7341,2017,16,hulkenberg,34.0,0.0,10.0
7342,2017,16,massa,33.0,0.0,11.0
7343,2017,16,stroll,32.0,0.0,12.0
7344,2017,16,grosjean,26.0,0.0,13.0
7345,2017,16,kevin_magnussen,11.0,0.0,15.0
7346,2017,16,vandoorne,13.0,0.0,14.0
7347,2017,16,alonso,10.0,0.0,16.0
7348,2017,16,jolyon_palmer,8.0,0.0,17.0
7349,2017,16,wehrlein,5.0,0.0,18.0
7350,2017,16,kvyat,4.0,0.0,19.0
7351,2017,16,ericsson,0.0,0.0,20.0
7352,2017,16,giovinazzi,0.0,0.0,21.0
7353,2017,16,gasly,0.0,0.0,22.0
7354,2017,16,button,0.0,0.0,23.0
7355,2017,16,resta,0.0,0.0,24.0
7356,2017,17,hamilton,306.0,8.0,1.0
7357,2017,17,vettel,247.0,4.0,2.0
7358,2017,17,bottas,234.0,2.0,3.0
7359,2017,17,ricciardo,192.0,1.0,4.0
7360,2017,17,raikkonen,148.0,0.0,5.0
7361,2017,17,max_verstappen,111.0,1.0,6.0
7362,2017,17,perez,82.0,0.0,7.0
7363,2017,17,ocon,65.0,0.0,8.0
7364,2017,17,sainz,48.0,0.0,9.0
7365,2017,17,massa,34.0,0.0,11.0
7366,2017,17,hulkenberg,34.0,0.0,10.0
7367,2017,17,stroll,32.0,0.0,12.0
7368,2017,17,grosjean,28.0,0.0,13.0
7369,2017,17,kevin_magnussen,15.0,0.0,14.0
7370,2017,17,vandoorne,13.0,0.0,15.0
7371,2017,17,alonso,10.0,0.0,16.0
7372,2017,17,jolyon_palmer,8.0,0.0,17.0
7373,2017,17,wehrlein,5.0,0.0,18.0
7374,2017,17,kvyat,4.0,0.0,19.0
7375,2017,17,ericsson,0.0,0.0,20.0
7376,2017,17,giovinazzi,0.0,0.0,21.0
7377,2017,17,gasly,0.0,0.0,22.0
7378,2017,17,brendon_hartley,0.0,0.0,0.0
7379,2017,17,button,0.0,0.0,23.0
7380,2017,17,resta,0.0,0.0,24.0
7381,2017,18,hamilton,331.0,9.0,1.0
7382,2017,18,vettel,265.0,4.0,2.0
7383,2017,18,bottas,244.0,2.0,3.0
7384,2017,18,ricciardo,192.0,1.0,4.0
7385,2017,18,raikkonen,163.0,0.0,5.0
7386,2017,18,max_verstappen,123.0,1.0,6.0
7387,2017,18,perez,86.0,0.0,7.0
7388,2017,18,ocon,73.0,0.0,8.0
7389,2017,18,sainz,54.0,0.0,9.0
7390,2017,18,stroll,32.0,0.0,12.0
7391,2017,18,massa,36.0,0.0,10.0
7392,2017,18,hulkenberg,34.0,0.0,11.0
7393,2017,18,grosjean,28.0,0.0,13.0
7394,2017,18,kevin_magnussen,15.0,0.0,14.0
7395,2017,18,vandoorne,13.0,0.0,15.0
7396,2017,18,alonso,10.0,0.0,16.0
7397,2017,18,jolyon_palmer,8.0,0.0,17.0
7398,2017,18,wehrlein,5.0,0.0,18.0
7399,2017,18,kvyat,5.0,0.0,19.0
7400,2017,18,ericsson,0.0,0.0,20.0
7401,2017,18,giovinazzi,0.0,0.0,21.0
7402,2017,18,gasly,0.0,0.0,22.0
7403,2017,18,brendon_hartley,0.0,0.0,23.0
7404,2017,18,button,0.0,0.0,24.0
7405,2017,18,resta,0.0,0.0,25.0
7406,2017,19,hamilton,333.0,9.0,1.0
7407,2017,19,vettel,277.0,4.0,2.0
7408,2017,19,bottas,262.0,2.0,3.0
7409,2017,19,ricciardo,192.0,1.0,4.0
7410,2017,19,raikkonen,178.0,0.0,5.0
7411,2017,19,max_verstappen,148.0,2.0,6.0
7412,2017,19,perez,92.0,0.0,7.0
7413,2017,19,ocon,83.0,0.0,8.0
7414,2017,19,sainz,54.0,0.0,9.0
7415,2017,19,massa,36.0,0.0,11.0
7416,2017,19,stroll,40.0,0.0,10.0
7417,2017,19,hulkenberg,34.0,0.0,12.0
7418,2017,19,grosjean,28.0,0.0,13.0
7419,2017,19,kevin_magnussen,19.0,0.0,14.0
7420,2017,19,alonso,11.0,0.0,16.0
7421,2017,19,vandoorne,13.0,0.0,15.0
7422,2017,19,jolyon_palmer,8.0,0.0,17.0
7423,2017,19,wehrlein,5.0,0.0,18.0
7424,2017,19,kvyat,5.0,0.0,19.0
7425,2017,19,ericsson,0.0,0.0,20.0
7426,2017,19,gasly,0.0,0.0,22.0
7427,2017,19,giovinazzi,0.0,0.0,21.0
7428,2017,19,brendon_hartley,0.0,0.0,23.0
7429,2017,19,button,0.0,0.0,24.0
7430,2017,19,resta,0.0,0.0,25.0
7431,2017,20,hamilton,345.0,9.0,1.0
7432,2017,20,vettel,302.0,5.0,2.0
7433,2017,20,bottas,280.0,2.0,3.0
7434,2017,20,raikkonen,193.0,0.0,5.0
7435,2017,20,ricciardo,200.0,1.0,4.0
7436,2017,20,max_verstappen,158.0,2.0,6.0
7437,2017,20,perez,94.0,0.0,7.0
7438,2017,20,ocon,83.0,0.0,8.0
7439,2017,20,sainz,54.0,0.0,9.0
7440,2017,20,hulkenberg,35.0,0.0,12.0
7441,2017,20,massa,42.0,0.0,10.0
7442,2017,20,stroll,40.0,0.0,11.0
7443,2017,20,grosjean,28.0,0.0,13.0
7444,2017,20,kevin_magnussen,19.0,0.0,14.0
7445,2017,20,alonso,15.0,0.0,15.0
7446,2017,20,vandoorne,13.0,0.0,16.0
7447,2017,20,jolyon_palmer,8.0,0.0,17.0
7448,2017,20,wehrlein,5.0,0.0,18.0
7449,2017,20,kvyat,5.0,0.0,19.0
7450,2017,20,ericsson,0.0,0.0,20.0
7451,2017,20,gasly,0.0,0.0,21.0
7452,2017,20,giovinazzi,0.0,0.0,22.0
7453,2017,20,brendon_hartley,0.0,0.0,23.0
7454,2017,20,button,0.0,0.0,24.0
7455,2017,20,resta,0.0,0.0,25.0
7456,2018,1,vettel,0.0,0.0,0.0
7457,2018,1,hamilton,0.0,0.0,0.0
7458,2018,1,raikkonen,0.0,0.0,0.0
7459,2018,1,ricciardo,0.0,0.0,0.0
7460,2018,1,alonso,0.0,0.0,0.0
7461,2018,1,max_verstappen,0.0,0.0,0.0
7462,2018,1,hulkenberg,0.0,0.0,0.0
7463,2018,1,bottas,0.0,0.0,0.0
7464,2018,1,vandoorne,0.0,0.0,0.0
7465,2018,1,sainz,0.0,0.0,0.0
7466,2018,1,perez,0.0,0.0,0.0
7467,2018,1,ocon,0.0,0.0,0.0
7468,2018,1,leclerc,0.0,0.0,0.0
7469,2018,1,stroll,0.0,0.0,0.0
7470,2018,1,brendon_hartley,0.0,0.0,0.0
7471,2018,1,grosjean,0.0,0.0,0.0
7472,2018,1,kevin_magnussen,0.0,0.0,0.0
7473,2018,1,gasly,0.0,0.0,0.0
7474,2018,1,ericsson,0.0,0.0,0.0
7475,2018,1,sirotkin,0.0,0.0,0.0
7476,2018,2,vettel,25.0,1.0,1.0
7477,2018,2,hamilton,18.0,0.0,2.0
7478,2018,2,bottas,4.0,0.0,8.0
7479,2018,2,alonso,10.0,0.0,5.0
7480,2018,2,raikkonen,15.0,0.0,3.0
7481,2018,2,hulkenberg,6.0,0.0,7.0
7482,2018,2,gasly,0.0,0.0,18.0
7483,2018,2,ricciardo,12.0,0.0,4.0
7484,2018,2,kevin_magnussen,0.0,0.0,17.0
7485,2018,2,max_verstappen,8.0,0.0,6.0
7486,2018,2,vandoorne,2.0,0.0,9.0
7487,2018,2,ericsson,0.0,0.0,19.0
7488,2018,2,sainz,1.0,0.0,10.0
7489,2018,2,ocon,0.0,0.0,12.0
7490,2018,2,perez,0.0,0.0,11.0
7491,2018,2,leclerc,0.0,0.0,13.0
7492,2018,2,grosjean,0.0,0.0,16.0
7493,2018,2,stroll,0.0,0.0,14.0
7494,2018,2,brendon_hartley,0.0,0.0,15.0
7495,2018,2,sirotkin,0.0,0.0,20.0
7496,2018,3,vettel,50.0,2.0,1.0
7497,2018,3,hamilton,33.0,0.0,2.0
7498,2018,3,bottas,22.0,0.0,3.0
7499,2018,3,ricciardo,12.0,0.0,8.0
7500,2018,3,raikkonen,15.0,0.0,5.0
7501,2018,3,alonso,16.0,0.0,4.0
7502,2018,3,hulkenberg,14.0,0.0,6.0
7503,2018,3,max_verstappen,8.0,0.0,10.0
7504,2018,3,gasly,12.0,0.0,7.0
7505,2018,3,kevin_magnussen,10.0,0.0,9.0
7506,2018,3,vandoorne,6.0,0.0,11.0
7507,2018,3,sainz,1.0,0.0,13.0
7508,2018,3,ericsson,2.0,0.0,12.0
7509,2018,3,ocon,1.0,0.0,14.0
7510,2018,3,perez,0.0,0.0,15.0
7511,2018,3,leclerc,0.0,0.0,16.0
7512,2018,3,grosjean,0.0,0.0,17.0
7513,2018,3,stroll,0.0,0.0,18.0
7514,2018,3,sirotkin,0.0,0.0,20.0
7515,2018,3,brendon_hartley,0.0,0.0,19.0
7516,2018,4,hamilton,45.0,0.0,2.0
7517,2018,4,vettel,54.0,2.0,1.0
7518,2018,4,raikkonen,30.0,0.0,5.0
7519,2018,4,bottas,40.0,0.0,3.0
7520,2018,4,ricciardo,37.0,1.0,4.0
7521,2018,4,alonso,22.0,0.0,6.0
7522,2018,4,hulkenberg,22.0,0.0,7.0
7523,2018,4,max_verstappen,18.0,0.0,8.0
7524,2018,4,perez,0.0,0.0,15.0
7525,2018,4,sainz,3.0,0.0,12.0
7526,2018,4,gasly,12.0,0.0,9.0
7527,2018,4,kevin_magnussen,11.0,0.0,10.0
7528,2018,4,leclerc,0.0,0.0,16.0
7529,2018,4,vandoorne,6.0,0.0,11.0
7530,2018,4,stroll,0.0,0.0,18.0
7531,2018,4,ericsson,2.0,0.0,13.0
7532,2018,4,ocon,1.0,0.0,14.0
7533,2018,4,brendon_hartley,0.0,0.0,20.0
7534,2018,4,grosjean,0.0,0.0,17.0
7535,2018,4,sirotkin,0.0,0.0,19.0
7536,2018,5,hamilton,70.0,1.0,1.0
7537,2018,5,vettel,66.0,2.0,2.0
7538,2018,5,bottas,40.0,0.0,4.0
7539,2018,5,raikkonen,48.0,0.0,3.0
7540,2018,5,ricciardo,37.0,1.0,5.0
7541,2018,5,max_verstappen,18.0,0.0,8.0
7542,2018,5,alonso,28.0,0.0,6.0
7543,2018,5,hulkenberg,22.0,0.0,7.0
7544,2018,5,kevin_magnussen,11.0,0.0,12.0
7545,2018,5,sainz,13.0,0.0,10.0
7546,2018,5,perez,15.0,0.0,9.0
7547,2018,5,gasly,12.0,0.0,11.0
7548,2018,5,leclerc,8.0,0.0,13.0
7549,2018,5,vandoorne,8.0,0.0,14.0
7550,2018,5,stroll,4.0,0.0,15.0
7551,2018,5,ericsson,2.0,0.0,16.0
7552,2018,5,ocon,1.0,0.0,17.0
7553,2018,5,brendon_hartley,1.0,0.0,18.0
7554,2018,5,grosjean,0.0,0.0,19.0
7555,2018,5,sirotkin,0.0,0.0,20.0
7556,2018,6,hamilton,95.0,2.0,1.0
7557,2018,6,vettel,78.0,2.0,2.0
7558,2018,6,ricciardo,47.0,1.0,5.0
7559,2018,6,bottas,58.0,0.0,3.0
7560,2018,6,raikkonen,48.0,0.0,4.0
7561,2018,6,max_verstappen,33.0,0.0,6.0
7562,2018,6,alonso,32.0,0.0,7.0
7563,2018,6,hulkenberg,22.0,0.0,8.0
7564,2018,6,sainz,19.0,0.0,10.0
7565,2018,6,kevin_magnussen,19.0,0.0,9.0
7566,2018,6,gasly,12.0,0.0,12.0
7567,2018,6,perez,17.0,0.0,11.0
7568,2018,6,ocon,1.0,0.0,17.0
7569,2018,6,leclerc,9.0,0.0,13.0
7570,2018,6,vandoorne,8.0,0.0,14.0
7571,2018,6,stroll,4.0,0.0,15.0
7572,2018,6,ericsson,2.0,0.0,16.0
7573,2018,6,brendon_hartley,1.0,0.0,18.0
7574,2018,6,grosjean,0.0,0.0,19.0
7575,2018,6,sirotkin,0.0,0.0,20.0
7576,2018,7,vettel,96.0,2.0,2.0
7577,2018,7,hamilton,110.0,2.0,1.0
7578,2018,7,bottas,68.0,0.0,4.0
7579,2018,7,ricciardo,72.0,2.0,3.0
7580,2018,7,raikkonen,60.0,0.0,5.0
7581,2018,7,max_verstappen,35.0,0.0,6.0
7582,2018,7,alonso,32.0,0.0,7.0
7583,2018,7,hulkenberg,26.0,0.0,8.0
7584,2018,7,sainz,20.0,0.0,9.0
7585,2018,7,kevin_magnussen,19.0,0.0,10.0
7586,2018,7,gasly,18.0,0.0,11.0
7587,2018,7,perez,17.0,0.0,12.0
